2018-08-11 22:37:43,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:38:27,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:39:10,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:39:53,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:40:37,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:41:20,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:42:12,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:42:55,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:43:39,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:44:23,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:45:06,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:45:50,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:46:33,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:47:19,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:48:03,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:48:47,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:49:30,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:50:13,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:50:57,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:51:40,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:52:24,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:53:07,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:53:50,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:54:35,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:55:18,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:56:02,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:56:46,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:57:29,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:58:12,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:58:56,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 22:59:39,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:00:22,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:01:06,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:01:49,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:02:32,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:03:16,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:03:59,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:04:47,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:05:30,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:06:16,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:07:00,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:07:43,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:08:27,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:09:10,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:09:53,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:10:37,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:11:20,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:12:03,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:12:47,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:13:30,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:14:14,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:14:57,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:15:42,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:16:25,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:17:08,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:17:52,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:18:35,48653,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:19:18,48656,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:20:02,48656,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:20:45,48656,18,5729,5,89888,1635,46,63,72,63,
2018-08-11 23:21:28,48656,18,5729,5,89889,1635,46,63,72,63,
2018-08-11 23:22:12,48656,18,5729,5,89889,1635,46,63,72,63,
2018-08-11 23:22:55,48656,18,5729,5,89889,1635,46,63,72,63,
2018-08-11 23:23:38,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:24:22,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:25:05,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:25:48,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:26:32,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:27:15,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:27:59,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:28:42,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:29:25,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:30:09,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:30:52,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:31:40,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:32:23,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:33:07,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:33:50,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:34:33,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:35:17,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:36:00,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:36:43,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:37:27,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:38:10,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:38:53,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:39:37,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:40:20,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:41:04,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:41:47,48656,18,5729,5,89890,1635,46,63,72,63,
2018-08-11 23:42:30,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:43:14,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:43:58,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:44:41,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:45:24,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:46:08,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:46:51,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:47:34,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:48:18,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:49:01,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:49:44,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:50:28,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:51:11,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:51:54,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:52:38,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:53:22,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:54:05,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:54:48,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:55:32,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:56:15,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:56:59,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:57:42,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:58:25,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:59:09,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-11 23:59:52,48656,18,5729,5,89891,1635,46,63,72,63,
2018-08-12 00:00:35,48656,18,5729,5,89892,1635,46,63,72,63,
2018-08-12 00:01:19,48656,18,5729,5,89892,1635,46,63,72,63,
2018-08-12 00:02:02,48656,18,5729,5,89892,1635,46,63,72,63,
2018-08-12 00:02:45,48656,18,5729,5,89892,1635,46,63,72,63,
2018-08-12 00:03:29,48656,18,5729,5,89892,1635,46,63,72,63,
2018-08-12 14:11:55,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:12:38,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:13:22,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:14:05,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:14:48,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:15:32,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:16:15,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:16:58,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:17:42,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:18:25,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:19:08,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:19:52,48656,18,5730,5,89929,1635,46,63,72,63,
2018-08-12 14:20:35,48656,18,5730,5,89930,1635,46,63,72,63,
2018-08-12 14:21:18,48656,18,5730,5,89930,1635,46,63,72,63,
2018-08-12 14:22:02,48656,18,5730,5,89930,1635,46,63,72,63,
2018-08-12 14:22:45,48656,18,5730,5,89930,1635,46,63,72,63,
2018-08-12 14:23:29,48656,18,5730,5,89930,1635,46,63,72,63,
2018-08-12 14:24:13,48656,18,5730,5,89930,1635,46,63,72,63,
2018-08-12 14:24:56,48656,18,5730,5,89930,1635,46,63,72,63,
2018-08-12 14:25:39,48656,18,5730,5,89930,1635,46,63,72,63,
2018-08-12 14:26:23,48656,18,5730,5,89930,1635,46,63,72,63,
2018-08-12 14:27:06,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:27:50,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:28:33,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:29:16,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:30:00,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:30:43,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:31:26,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:32:10,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:32:53,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:33:36,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:34:20,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:35:03,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:35:47,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:36:30,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:37:13,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:37:57,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:38:40,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:39:24,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:40:07,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:40:51,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:41:34,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:42:17,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:43:01,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 14:43:44,48656,18,5730,5,89931,1635,46,63,72,63,
2018-08-12 21:59:03,48696,18,5738,5,89968,1636,46,64,72,64,
2018-08-12 21:59:47,48696,18,5738,5,89968,1636,46,64,72,64,
2018-08-12 22:00:30,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:01:13,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:01:57,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:02:40,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:03:23,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:04:07,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:04:50,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:05:33,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:06:17,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:07:00,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:07:44,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:08:27,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:09:10,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:09:54,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:10:37,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:11:20,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:12:04,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:12:47,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:13:31,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:14:14,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:14:57,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:15:41,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:16:24,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:17:07,48696,18,5738,5,89969,1636,46,64,72,64,
2018-08-12 22:17:51,48696,18,5738,5,89970,1636,46,64,72,64,
2018-08-12 22:18:34,48696,18,5738,5,89970,1636,46,64,72,64,
2018-08-12 22:19:17,48696,18,5738,5,89970,1636,46,64,72,64,
2018-08-12 22:20:01,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:20:44,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:21:47,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:22:30,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:23:13,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:23:57,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:24:40,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:25:24,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:26:07,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:26:50,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:27:34,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:28:17,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:29:00,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:29:44,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:30:27,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:31:10,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:31:54,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:32:37,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:33:20,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:34:04,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:34:47,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:35:30,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:36:14,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:36:57,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:37:40,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:38:24,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:39:07,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:39:50,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:40:34,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:41:17,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:42:00,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:42:44,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:43:27,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:44:11,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:44:54,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:45:37,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:46:21,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:47:04,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:47:47,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:48:31,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:49:14,48696,18,5738,5,89971,1636,46,64,72,64,
2018-08-12 22:49:57,48696,18,5738,5,89972,1636,46,64,72,64,
2018-08-12 22:50:41,48696,18,5738,5,89972,1636,46,64,72,64,
2018-08-12 22:51:24,48696,18,5738,5,89972,1636,46,64,72,64,
2018-08-13 21:53:15,48766,18,5770,5,90119,1638,46,64,72,64,
2018-08-13 21:53:59,48766,18,5770,5,90119,1638,46,64,72,64,
2018-08-13 21:54:42,48766,18,5770,5,90119,1638,46,64,72,64,
2018-08-13 21:55:26,48766,18,5770,5,90121,1638,46,64,72,64,
2018-08-13 21:56:09,48766,18,5770,5,90121,1638,46,64,72,64,
2018-08-13 21:56:52,48766,18,5770,5,90121,1638,46,64,72,64,
2018-08-13 21:57:36,48766,18,5770,5,90121,1638,46,64,72,64,
2018-08-13 21:58:19,48766,18,5770,5,90122,1638,46,64,72,64,
2018-08-13 21:59:02,48766,18,5770,5,90122,1638,46,64,72,64,
2018-08-13 21:59:46,48766,18,5770,5,90122,1638,46,64,72,64,
2018-08-13 22:00:29,48766,18,5770,5,90122,1638,46,64,72,64,
2018-08-13 22:01:12,48785,18,5772,5,90122,1638,46,64,72,64,
2018-08-13 22:01:56,48785,18,5772,5,90122,1638,46,64,72,64,
2018-08-13 22:02:39,48785,18,5772,5,90122,1638,46,64,72,64,
2018-08-13 22:03:04,48785,18,5772,5,90122,1638,46,64,72,64,
2018-08-13 22:03:47,48785,18,5772,5,90122,1638,46,64,72,64,
2018-08-13 22:04:31,48785,18,5772,5,90122,1638,46,64,72,64,
2018-08-13 22:05:14,48785,18,5772,5,90122,1638,46,64,72,64,
2018-08-13 22:06:06,48785,18,5772,5,90122,1638,46,64,72,64,
2018-08-13 22:08:20,48785,18,5772,5,90123,1638,46,64,72,64,
2018-08-13 22:16:17,48785,18,5772,5,90124,1638,46,64,72,64,
2018-08-13 22:17:08,48785,18,5772,5,90125,1638,46,64,72,64,
2018-08-13 22:20:45,48785,18,5772,5,90126,1638,46,64,72,64,
2018-08-14 21:55:22,48800,18,5774,5,90257,1639,47,64,72,64,
2018-08-14 21:58:58,48800,18,5774,5,90258,1639,47,64,72,64,
2018-08-14 22:28:45,48800,18,5774,5,90259,1639,47,64,72,64,
2018-08-14 22:30:55,48800,18,5774,5,90260,1639,47,64,72,64,
2018-08-14 22:38:52,48800,18,5774,5,90261,1639,47,64,72,64,
2018-08-15 21:20:29,48894,18,5803,5,90421,1640,47,64,72,64,
2018-08-15 21:30:37,48894,18,5803,5,90422,1640,47,64,72,64,
2018-08-15 21:53:04,48894,18,5803,5,90423,1640,47,64,72,64,
2018-08-15 21:55:14,48894,18,5803,5,90424,1640,47,64,72,64,
2018-08-15 22:02:28,48894,18,5803,5,90425,1640,47,64,72,64,
2018-08-15 22:24:18,48894,18,5803,5,90426,1640,47,64,72,64,
2018-08-15 22:51:06,48894,18,5803,5,90427,1640,47,64,72,64,
2018-08-24 21:46:31,49672,18,5948,5,91632,1653,47,64,72,64,
2018-08-24 21:48:11,49672,18,5948,5,91633,1653,47,64,72,64,
2018-08-24 21:58:18,49672,18,5948,5,91634,1653,47,64,72,64,
2018-08-24 21:59:02,49672,18,5948,5,91635,1653,47,64,72,64,
2018-08-24 22:04:49,49672,18,5948,5,91636,1653,47,64,72,64,
2018-08-24 22:18:12,49672,18,5948,5,91637,1653,47,64,72,64,
2018-08-25 01:49:43,49672,18,5948,5,91644,1653,47,64,72,64,
2018-08-25 17:46:44,49750,18,5966,5,91694,1653,47,64,72,64,
2018-08-25 17:51:04,49750,18,5966,5,91695,1653,47,64,72,64,
